ID-table,table-de-quartier,ID-org,organisme,category,link
T16,Concertation Saint-Léonard,O0778,Scientifines,Membres réguliers,https://www.google.com/maps/search/?api=1&query=Scientifines%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0779,Spéléo Québec,Membres réguliers,https://www.google.com/maps/search/?api=1&query=Sp%C3%A9l%C3%A9o%20Qu%C3%A9bec%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0780,Troisième Avenue,Membres réguliers,https://www.google.com/maps/search/?api=1&query=Troisi%C3%A8me%20Avenue%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0781,YMCA,Membres réguliers,https://www.google.com/maps/search/?api=1&query=YMCA%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0782,Arrondissement de Saint-Léonard,Membres institutionnels,https://www.google.com/maps/search/?api=1&query=Arrondissement%20de%20Saint-L%C3%A9onard%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0783,Bureau de la députée provinciale de Jeanne-Mance-Viger,Membres institutionnels,
T16,Concertation Saint-Léonard,O0784,CIUSSS de l'est-de-l'Île-de-Montréal,Membres institutionnels,https://www.google.com/maps/search/?api=1&query=CIUSSS%20de%20l%27est-de-l%27%C3%8Ele-de-Montr%C3%A9al%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0785,Commission scolaire de la Pointe-de-l'Île (CSPI),Membres institutionnels,https://www.google.com/maps/search/?api=1&query=Commission%20scolaire%20de%20la%20Pointe-de-l%27%C3%8Ele%20%28CSPI%29%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0786,Écoquartier de Saint-Léonard,Membres institutionnels,https://www.google.com/maps/search/?api=1&query=%C3%89coquartier%20de%20Saint-L%C3%A9onard%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T16,Concertation Saint-Léonard,O0787,Société de développement commercial (SDC) Jean-Talon est,Membres institutionnels,https://www.google.com/maps/search/?api=1&query=Soci%C3%A9t%C3%A9%20de%20d%C3%A9veloppement%20commercial%20%28SDC%29%20Jean-Talon%20est%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0788,"Alternatives communautaires d’habitation et d’intervention de milieu, ACHIM",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Alternatives%20communautaires%20d%E2%80%99habitation%20et%20d%E2%80%99intervention%20de%20milieu%2C%20ACHIM%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0789,Association des familles Calabraise,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Association%20des%20familles%20Calabraise%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0790,Arche-Montréal (L’),Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Arche-Montr%C3%A9al%20%28L%E2%80%99%29%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0791,Amis du parc Angrignon (Les),Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Amis%20du%20parc%20Angrignon%20%28Les%29%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0792,Auberge communautaire du Sud-Ouest,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Auberge%20communautaire%20du%20Sud-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0793,"Centre d’aide à la réussite et au développement, CARD",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Centre%20d%E2%80%99aide%20%C3%A0%20la%20r%C3%A9ussite%20et%20au%20d%C3%A9veloppement%2C%20CARD%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0794,Centre de Loisirs Monseigneur Pigeon,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Centre%20de%20Loisirs%20Monseigneur%20Pigeon%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0028,"Centre Social d’aide aux immigrants, CSAI",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Centre%20Social%20d%E2%80%99aide%20aux%20immigrants%2C%20CSAI%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0410,Groupe Pro-Vert,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Groupe%20Pro-Vert%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0795,Maison d’Entraide St-Paul/Émard,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Maison%20d%E2%80%99Entraide%20St-Paul/%C3%89mard%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0796,Maison de Jeunes RadoActif,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Maison%20de%20Jeunes%20RadoActif%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0797,Maison Répit Oasis,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Maison%20R%C3%A9pit%20Oasis%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0415,P.O.P.I.R. – Comité Logement,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=P.O.P.I.R.%20%E2%80%93%20Comit%C3%A9%20Logement%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0016,Prévention Sud-Ouest,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Pr%C3%A9vention%20Sud-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0798,Répit Emergo,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=R%C3%A9pit%20Emergo%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0799,ROPASOM,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=ROPASOM%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0800,Services Bénévoles aux Aînés de Ville-Émard/Côte St-Paul,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Services%20B%C3%A9n%C3%A9voles%20aux%20A%C3%AEn%C3%A9s%20de%20Ville-%C3%89mard/C%C3%B4te%20St-Paul%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0801,Station Familles,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Station%20Familles%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0802,Société d’Histoire St-Paul/Émard,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Soci%C3%A9t%C3%A9%20d%E2%80%99Histoire%20St-Paul/%C3%89mard%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0733,Société de Saint-Vincent de Paul,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Soci%C3%A9t%C3%A9%20de%20Saint-Vincent%20de%20Paul%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0803,"Travail de rue et d’action communautaire, TRAC",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Travail%20de%20rue%20et%20d%E2%80%99action%20communautaire%2C%20TRAC%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0804,GRAME – Éco-quartier Sud-Ouest,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=GRAME%20%E2%80%93%20%C3%89co-quartier%20Sud-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0805,Entreprises d’économie sociale,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Entreprises%20d%E2%80%99%C3%A9conomie%20sociale%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0806,"Association coopérative d’économie familiale, ACEF Sud-Ouest",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Association%20coop%C3%A9rative%20d%E2%80%99%C3%A9conomie%20familiale%2C%20ACEF%20Sud-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0807,Centre d’aide et de soutien aux intervenants et organismes en petite enfance,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Centre%20d%E2%80%99aide%20et%20de%20soutien%20aux%20intervenants%20et%20organismes%20en%20petite%20enfance%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0808,CPE Enfants Soleil,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=CPE%20Enfants%20Soleil%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0809,CPE le Joyeux Carrousel,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=CPE%20le%20Joyeux%20Carrousel%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0810,CPE Les Petits Lutins de Côte St-Paul,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=CPE%20Les%20Petits%20Lutins%20de%20C%C3%B4te%20St-Paul%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0811,Groupe Paradoxe,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Groupe%20Paradoxe%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0812,Le Groupe de ressources techniques Bâtir son quartier,Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Le%20Groupe%20de%20ressources%20techniques%20B%C3%A2tir%20son%20quartier%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0813,"Regroupement économique et social du Sud-Ouest, RÉSO",Organismes communautaires,https://www.google.com/maps/search/?api=1&query=Regroupement%20%C3%A9conomique%20et%20social%20du%20Sud-Ouest%2C%20R%C3%89SO%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0463,Centre de services scolaire de Montréal,Institutions,https://www.google.com/maps/search/?api=1&query=Centre%20de%20services%20scolaire%20de%20Montr%C3%A9al%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0418,CIUSSS du Centre-Sud-de-l’Ile-de-Montréal,Institutions,https://www.google.com/maps/search/?api=1&query=CIUSSS%20du%20Centre-Sud-de-l%E2%80%99Ile-de-Montr%C3%A9al%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0428,"Office municipal d’habitation de Montréal, OMHM",Institutions,https://www.google.com/maps/search/?api=1&query=Office%20municipal%20d%E2%80%99habitation%20de%20Montr%C3%A9al%2C%20OMHM%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0814,Service de police de la ville de Montréal –SPVM Poste de quartier 15,Institutions,https://www.google.com/maps/search/?api=1&query=Service%20de%20police%20de%20la%20ville%20de%20Montr%C3%A9al%20%E2%80%93SPVM%20Poste%20de%20quartier%2015%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T17,Concertation Ville-Émard/Côte-St-Paul,O0815,Ville de Montréal – Arrondissement du Sud-Ouest,Institutions,https://www.google.com/maps/search/?api=1&query=Ville%20de%20Montr%C3%A9al%20%E2%80%93%20Arrondissement%20du%20Sud-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0816,CIUSSS Centre-Ouest,Membre associé,https://www.google.com/maps/search/?api=1&query=CIUSSS%20Centre-Ouest%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0817,Web Giunka,Membres entreprises,https://www.google.com/maps/search/?api=1&query=Web%20Giunka%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0818,Services Colius,Membres entreprises,https://www.google.com/maps/search/?api=1&query=Services%20Colius%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0819,Traduction Janis Warne,Membres entreprises,https://www.google.com/maps/search/?api=1&query=Traduction%20Janis%20Warne%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0820,Adam ProgressFit,Membres entreprises,https://www.google.com/maps/search/?api=1&query=Adam%20ProgressFit%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0821,Déjà Vu NDG,Membres entreprises,https://www.google.com/maps/search/?api=1&query=D%C3%A9j%C3%A0%20Vu%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0822,Ruche d'Art NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=Ruche%20d%27Art%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0823,Association des gens qui aiment Zoroastre,Membres organisations,https://www.google.com/maps/search/?api=1&query=Association%20des%20gens%20qui%20aiment%20Zoroastre%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0824,Bethlehem United Montreal Quebec,Membres organisations,https://www.google.com/maps/search/?api=1&query=Bethlehem%20United%20Montreal%20Quebec%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0825,Biz NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=Biz%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0826,Black Community Resource Center,Membres organisations,https://www.google.com/maps/search/?api=1&query=Black%20Community%20Resource%20Center%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0827,Bread and Beyond,Membres organisations,https://www.google.com/maps/search/?api=1&query=Bread%20and%20Beyond%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0828,CJE NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=CJE%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0829,CJLO 1690AM,Membres organisations,https://www.google.com/maps/search/?api=1&query=CJLO%201690AM%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0830,Comité Jeunesse NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=Comit%C3%A9%20Jeunesse%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0831,Coalition for Green & Quiet Neighborhoods,Membres organisations,https://www.google.com/maps/search/?api=1&query=Coalition%20for%20Green%20%26%20Quiet%20Neighborhoods%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0832,Dépôt Alimentaire NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=D%C3%A9p%C3%B4t%20Alimentaire%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0833,Fondation Eva R. Gsum,Membres organisations,https://www.google.com/maps/search/?api=1&query=Fondation%20Eva%20R.%20Gsum%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0834,Exploration Learning,Membres organisations,https://www.google.com/maps/search/?api=1&query=Exploration%20Learning%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0197,Fondation de La Visite,Membres organisations,https://www.google.com/maps/search/?api=1&query=Fondation%20de%20La%20Visite%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0835,Garderie les petits Anges de Wesley INC.,Membres organisations,https://www.google.com/maps/search/?api=1&query=Garderie%20les%20petits%20Anges%20de%20Wesley%20INC.%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0836,Goman Music Band,Membres organisations,https://www.google.com/maps/search/?api=1&query=Goman%20Music%20Band%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0837,GRT ROMEL,Membres organisations,https://www.google.com/maps/search/?api=1&query=GRT%20ROMEL%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0838,Habitations Communautaires NDG,Membres organisations,https://www.google.com/maps/search/?api=1&query=Habitations%20Communautaires%20NDG%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0839,Centre Communautaire Iraqi,Membres organisations,https://www.google.com/maps/search/?api=1&query=Centre%20Communautaire%20Iraqi%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0840,Église Presbytérienne Kensington,Membres organisations,https://www.google.com/maps/search/?api=1&query=%C3%89glise%20Presbyt%C3%A9rienne%20Kensington%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0841,L'Abri en Ville,Membres organisations,https://www.google.com/maps/search/?api=1&query=L%27Abri%20en%20Ville%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0842,Le coin iranien (Mehregan),Membres organisations,https://www.google.com/maps/search/?api=1&query=Le%20coin%20iranien%20%28Mehregan%29%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0843,Les Amis du Parc Meadowbrook,Membres organisations,https://www.google.com/maps/search/?api=1&query=Les%20Amis%20du%20Parc%20Meadowbrook%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0844,LogisAction,Membres organisations,https://www.google.com/maps/search/?api=1&query=LogisAction%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0845,Maison de la Famille Mosaik,Membres organisations,https://www.google.com/maps/search/?api=1&query=Maison%20de%20la%20Famille%20Mosaik%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0846,Club des Lions de Montreal Centre,Membres organisations,https://www.google.com/maps/search/?api=1&query=Club%20des%20Lions%20de%20Montreal%20Centre%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0847,Association Wado Ryn Karate de Montreal,Membres organisations,https://www.google.com/maps/search/?api=1&query=Association%20Wado%20Ryn%20Karate%20de%20Montreal%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0848,NDG Art Hop,Membres organisations,https://www.google.com/maps/search/?api=1&query=NDG%20Art%20Hop%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
T18,Conseil communautaire NDG,O0849,Centre pour Aînés Espoir Nouveau,Membres organisations,https://www.google.com/maps/search/?api=1&query=Centre%20pour%20A%C3%AEn%C3%A9s%20Espoir%20Nouveau%2C%20Montr%C3%A9al%2C%20QC%2C%20Canada
